Package,Class,Field,Type,Description Rating,Has Example?
outlook,Office.ReplyFormData,"htmlBody",Property,Excellent,false
outlook,Office.ReplyFormData,"options",Property,Excellent,false
outlook,Office.RoamingSettings,N/A,Interface,Great,false
outlook,Office.RoamingSettings,"get(name)",Method,Fine,false
outlook,Office.RoamingSettings,"remove(name)",Method,Fine,false
outlook,Office.RoamingSettings,"saveAsync(callback)",Method,Excellent,false
outlook,Office.RoamingSettings,"set(name, value)",Method,Excellent,false
outlook,Office.SelectedItemDetails,N/A,Interface,Fine,false
outlook,Office.SelectedItemDetails,"conversationId",Property,Excellent,false
outlook,Office.SelectedItemDetails,"hasAttachment",Property,Great,false
outlook,Office.SelectedItemDetails,"internetMessageId",Property,Great,false
outlook,Office.SelectedItemDetails,"itemId",Property,Excellent,false
outlook,Office.SelectedItemDetails,"itemMode",Property,Excellent,false
outlook,Office.SelectedItemDetails,"itemType",Property,Excellent,false
outlook,Office.SelectedItemDetails,"subject",Property,Excellent,false
outlook,Office.Sensitivity,N/A,Interface,Great,false
outlook,Office.Sensitivity,"getAsync(options, callback)",Method,Fine,false
outlook,Office.Sensitivity,"getAsync(callback)",Method,Fine,false
outlook,Office.Sensitivity,"setAsync(sensitivity, options, callback)",Method,Fine,false
outlook,Office.Sensitivity,"setAsync(sensitivity, callback)",Method,Fine,false
outlook,Office.SensitivityLabel,N/A,Interface,Great,false
outlook,Office.SensitivityLabel,"getAsync(options, callback)",Method,Good,false
outlook,Office.SensitivityLabel,"getAsync(callback)",Method,Good,false
outlook,Office.SensitivityLabel,"setAsync(sensitivityLabel, options, callback)",Method,Fine,false
outlook,Office.SensitivityLabel,"setAsync(sensitivityLabel, callback)",Method,Fine,false
outlook,Office.SensitivityLabelChangedEventArgs,N/A,Interface,Excellent,false
outlook,Office.SensitivityLabelChangedEventArgs,"type",Property,Excellent,false
outlook,Office.SensitivityLabelDetails,N/A,Interface,Fine,false
outlook,Office.SensitivityLabelDetails,"children",Property,Excellent,false
outlook,Office.SensitivityLabelDetails,"color",Property,Good,false
outlook,Office.SensitivityLabelDetails,"id",Property,Great,false
outlook,Office.SensitivityLabelDetails,"name",Property,Good,false
outlook,Office.SensitivityLabelDetails,"tooltip",Property,Great,false
outlook,Office.SensitivityLabelsCatalog,N/A,Interface,Excellent,false
outlook,Office.SensitivityLabelsCatalog,"getAsync(options, callback)",Method,Fine,false
outlook,Office.SensitivityLabelsCatalog,"getAsync(callback)",Method,Fine,false
outlook,Office.SensitivityLabelsCatalog,"getIsEnabledAsync(options, callback)",Method,Fine,false
outlook,Office.SensitivityLabelsCatalog,"getIsEnabledAsync(callback)",Method,Fine,false
outlook,Office.SeriesTime,N/A,Interface,Good,false
outlook,Office.SeriesTime,"getDuration()",Method,Fine,false
outlook,Office.SeriesTime,"getEndDate()",Method,Good,false
outlook,Office.SeriesTime,"getEndTime()",Method,Great,false
outlook,Office.SeriesTime,"getStartDate()",Method,Good,false
outlook,Office.SeriesTime,"getStartTime()",Method,Great,false
outlook,Office.SeriesTime,"setDuration(minutes)",Method,Good,false
outlook,Office.SeriesTime,"setEndDate(year, month, day)",Method,Fine,false
outlook,Office.SeriesTime,"setEndDate(date)",Method,Fine,false
outlook,Office.SeriesTime,"setStartDate(year, month, day)",Method,Fine,false
outlook,Office.SeriesTime,"setStartDate(date)",Method,Fine,false
outlook,Office.SeriesTime,"setStartTime(hours, minutes)",Method,Good,false
outlook,Office.SeriesTime,"setStartTime(time)",Method,Good,false
outlook,Office.SessionData,N/A,Interface,Great,false
outlook,Office.SessionData,"clearAsync(options, callback)",Method,Fine,false
outlook,Office.SessionData,"clearAsync(callback)",Method,Fine,false
outlook,Office.SessionData,"getAllAsync(callback)",Method,Fine,false
outlook,Office.SessionData,"getAsync(name, callback)",Method,Fine,false
outlook,Office.SessionData,"removeAsync(name, options, callback)",Method,Fine,false
outlook,Office.SessionData,"removeAsync(name, callback)",Method,Fine,false
outlook,Office.SessionData,"setAsync(name, value, options, callback)",Method,Fine,false
outlook,Office.SessionData,"setAsync(name, value, callback)",Method,Fine,false
outlook,Office.SharedProperties,N/A,Interface,Great,false
outlook,Office.SharedProperties,"delegatePermissions",Property,Excellent,false
outlook,Office.SharedProperties,"owner",Property,Great,false
outlook,Office.SharedProperties,"targetMailbox",Property,Great,false
outlook,Office.SharedProperties,"targetRestUrl",Property,Great,false
outlook,Office.SmartAlertsEventCompletedOptions,N/A,Interface,Excellent,false
outlook,Office.SmartAlertsEventCompletedOptions,"allowEvent",Property,Excellent,false
outlook,Office.SmartAlertsEventCompletedOptions,"cancelLabel",Property,Excellent,false
outlook,Office.SmartAlertsEventCompletedOptions,"commandId",Property,Excellent,false
outlook,Office.SmartAlertsEventCompletedOptions,"contextData",Property,Excellent,false
outlook,Office.SmartAlertsEventCompletedOptions,"errorMessage",Property,Excellent,false
outlook,Office.SmartAlertsEventCompletedOptions,"errorMessageMarkdown",Property,Excellent,false
outlook,Office.SmartAlertsEventCompletedOptions,"sendModeOverride",Property,Excellent,false
outlook,Office.SpamReportingEventArgs,N/A,Interface,Great,false
outlook,Office.SpamReportingEventArgs,"freeText",Property,Excellent,false
outlook,Office.SpamReportingEventArgs,"options",Property,Excellent,false
outlook,Office.SpamReportingEventArgs,"type",Property,Excellent,false
outlook,Office.SpamReportingEventCompletedOptions,N/A,Interface,Excellent,false
outlook,Office.SpamReportingEventCompletedOptions,"commandId",Property,Excellent,false
outlook,Office.SpamReportingEventCompletedOptions,"contextData",Property,Excellent,false
outlook,Office.SpamReportingEventCompletedOptions,"folderName",Property,Excellent,false
outlook,Office.SpamReportingEventCompletedOptions,"moveItemTo",Property,Excellent,false
outlook,Office.SpamReportingEventCompletedOptions,"onErrorDeleteItem",Property,Excellent,false
outlook,Office.SpamReportingEventCompletedOptions,"postProcessingAction",Property,Excellent,false
outlook,Office.SpamReportingEventCompletedOptions,"showPostProcessingDialog",Property,Excellent,false
outlook,Office.Subject,N/A,Interface,Fine,false
outlook,Office.Subject,"getAsync(options, callback)",Method,Good,false
outlook,Office.Subject,"getAsync(callback)",Method,Good,false
outlook,Office.Subject,"setAsync(subject, options, callback)",Method,Great,false
outlook,Office.Subject,"setAsync(subject, callback)",Method,Great,false
outlook,Office.TaskSuggestion,N/A,Interface,Deprecated,false
outlook,Office.TaskSuggestion,"assignees",Property,Deprecated,false
outlook,Office.TaskSuggestion,"taskString",Property,Deprecated,false
outlook,Office.Time,N/A,Interface,Fine,false
outlook,Office.Time,"getAsync(options, callback)",Method,Great,false
outlook,Office.Time,"getAsync(callback)",Method,Great,false
outlook,Office.Time,"setAsync(dateTime, options, callback)",Method,Excellent,false
outlook,Office.Time,"setAsync(dateTime, callback)",Method,Excellent,false
outlook,Office.UserProfile,N/A,Interface,Good,false
outlook,Office.UserProfile,"accountType",Property,Great,false
outlook,Office.UserProfile,"displayName",Property,Good,false
outlook,Office.UserProfile,"emailAddress",Property,Good,false
outlook,Office.UserProfile,"timeZone",Property,Excellent,false
outlook,N/A,N/A,Package,Missing,false
powerpoint,PowerPoint.AddSlideOptions,N/A,Interface,Good,false
powerpoint,PowerPoint.AddSlideOptions,"index",Property,Excellent,false
powerpoint,PowerPoint.AddSlideOptions,"layoutId",Property,Excellent,false
powerpoint,PowerPoint.AddSlideOptions,"slideMasterId",Property,Excellent,false
powerpoint,PowerPoint.Adjustments,N/A,Class,Fine,false
powerpoint,PowerPoint.Adjustments,"context",Property,Excellent,false
powerpoint,PowerPoint.Adjustments,"count",Property,Great,false
powerpoint,PowerPoint.Adjustments,"get(index)",Method,Excellent,false
powerpoint,PowerPoint.Adjustments,"load(options)",Method,Great,false
powerpoint,PowerPoint.Adjustments,"load(propertyNames)",Method,Great,false
powerpoint,PowerPoint.Adjustments,"load(propertyNamesAndPaths)",Method,Great,false
powerpoint,PowerPoint.Adjustments,"set(index, value)",Method,Excellent,false
powerpoint,PowerPoint.Adjustments,"toJSON()",Method,Excellent,false
powerpoint,PowerPoint.Application,N/A,Class,Fine,false
powerpoint,PowerPoint.Application,"context",Property,Excellent,false
powerpoint,PowerPoint.Application,"newObject(context)",Method,Fine,false
powerpoint,PowerPoint.Application,"toJSON()",Method,Excellent,false
powerpoint,PowerPoint.Binding,N/A,Class,Fine,false
powerpoint,PowerPoint.Binding,"context",Property,Excellent,false
powerpoint,PowerPoint.Binding,"id",Property,Good,false
powerpoint,PowerPoint.Binding,"type",Property,Great,false
powerpoint,PowerPoint.Binding,"delete()",Method,Poor,false
powerpoint,PowerPoint.Binding,"getShape()",Method,Excellent,false
powerpoint,PowerPoint.Binding,"load(options)",Method,Great,false
powerpoint,PowerPoint.Binding,"load(propertyNames)",Method,Great,false
powerpoint,PowerPoint.Binding,"load(propertyNamesAndPaths)",Method,Great,false
powerpoint,PowerPoint.Binding,"toJSON()",Method,Excellent,false
powerpoint,PowerPoint.BindingCollection,N/A,Class,Fine,false
powerpoint,PowerPoint.BindingCollection,"context",Property,Excellent,false
powerpoint,PowerPoint.BindingCollection,"items",Property,Great,false
powerpoint,PowerPoint.BindingCollection,"add(shape, bindingType, id)",Method,Great,false
powerpoint,PowerPoint.BindingCollection,"add(shape, bindingType, id)",Method,Great,false
powerpoint,PowerPoint.BindingCollection,"addFromSelection(bindingType, id)",Method,Excellent,false
powerpoint,PowerPoint.BindingCollection,"addFromSelection(bindingType, id)",Method,Excellent,false
powerpoint,PowerPoint.BindingCollection,"getCount()",Method,Fine,false
powerpoint,PowerPoint.BindingCollection,"getItem(key)",Method,Great,false
powerpoint,PowerPoint.BindingCollection,"getItemAt(index)",Method,Excellent,false
powerpoint,PowerPoint.BindingCollection,"getItemOrNullObject(id)",Method,Excellent,false
powerpoint,PowerPoint.BindingCollection,"load(options)",Method,Great,false
powerpoint,PowerPoint.BindingCollection,"load(propertyNames)",Method,Great,false
powerpoint,PowerPoint.BindingCollection,"load(propertyNamesAndPaths)",Method,Great,false
powerpoint,PowerPoint.BindingCollection,"toJSON()",Method,Excellent,false
powerpoint,PowerPoint.BindingType,N/A,Enum,Good,false
powerpoint,PowerPoint.BindingType,"shape",EnumField,Great,false
powerpoint,PowerPoint.Border,N/A,Class,Fine,false
powerpoint,PowerPoint.Border,"color",Property,Excellent,false
powerpoint,PowerPoint.Border,"context",Property,Excellent,false
powerpoint,PowerPoint.Border,"dashStyle",Property,Good,false
powerpoint,PowerPoint.Border,"transparency",Property,Excellent,false
powerpoint,PowerPoint.Border,"weight",Property,Great,false
powerpoint,PowerPoint.Border,"load(options)",Method,Great,false
powerpoint,PowerPoint.Border,"load(propertyNames)",Method,Great,false
powerpoint,PowerPoint.Border,"load(propertyNamesAndPaths)",Method,Great,false
powerpoint,PowerPoint.Border,"toJSON()",Method,Excellent,false
powerpoint,PowerPoint.BorderProperties,N/A,Interface,Fine,false
powerpoint,PowerPoint.BorderProperties,"color",Property,Excellent,false
powerpoint,PowerPoint.BorderProperties,"dashStyle",Property,Good,false
powerpoint,PowerPoint.BorderProperties,"transparency",Property,Excellent,false
powerpoint,PowerPoint.BorderProperties,"weight",Property,Great,false
powerpoint,PowerPoint.Borders,N/A,Class,Fine,false
powerpoint,PowerPoint.Borders,"bottom",Property,Good,false
powerpoint,PowerPoint.Borders,"context",Property,Excellent,false
powerpoint,PowerPoint.Borders,"diagonalDown",Property,Great,false
powerpoint,PowerPoint.Borders,"diagonalUp",Property,Great,false
powerpoint,PowerPoint.Borders,"left",Property,Good,false
powerpoint,PowerPoint.Borders,"right",Property,Good,false
powerpoint,PowerPoint.Borders,"top",Property,Good,false
powerpoint,PowerPoint.Borders,"load(options)",Method,Great,false
powerpoint,PowerPoint.Borders,"load(propertyNames)",Method,Great,false
powerpoint,PowerPoint.Borders,"load(propertyNamesAndPaths)",Method,Great,false
powerpoint,PowerPoint.Borders,"toJSON()",Method,Excellent,false
powerpoint,PowerPoint.BulletFormat,N/A,Class,Good,false
powerpoint,PowerPoint.BulletFormat,"context",Property,Excellent,false
powerpoint,PowerPoint.BulletFormat,"style",Property,Excellent,false
powerpoint,PowerPoint.BulletFormat,"type",Property,Excellent,false
powerpoint,PowerPoint.BulletFormat,"visible",Property,Excellent,false
powerpoint,PowerPoint.BulletFormat,"load(options)",Method,Great,false
powerpoint,PowerPoint.BulletFormat,"load(propertyNames)",Method,Great,false
powerpoint,PowerPoint.BulletFormat,"load(propertyNamesAndPaths)",Method,Great,false
powerpoint,PowerPoint.BulletFormat,"toJSON()",Method,Excellent,false
powerpoint,PowerPoint.BulletStyle,N/A,Enum,Good,false
powerpoint,PowerPoint.BulletStyle,"alphabetLowercaseParenthesesBoth",EnumField,Excellent,false
powerpoint,PowerPoint.BulletStyle,"alphabetLowercaseParenthesisRight",EnumField,Excellent,false
powerpoint,PowerPoint.BulletStyle,"alphabetLowercasePeriod",EnumField,Excellent,false
powerpoint,PowerPoint.BulletStyle,"alphabetUppercaseParenthesesBoth",EnumField,Excellent,false
powerpoint,PowerPoint.BulletStyle,"alphabetUppercaseParenthesisRight",EnumField,Excellent,false
powerpoint,PowerPoint.BulletStyle,"alphabetUppercasePeriod",EnumField,Excellent,false
powerpoint,PowerPoint.BulletStyle,"arabicAbjadDash",EnumField,Great,false
powerpoint,PowerPoint.BulletStyle,"arabicAlphabetDash",EnumField,Great,false
powerpoint,PowerPoint.BulletStyle,"arabicDoubleBytePeriod",EnumField,Great,false
powerpoint,PowerPoint.BulletStyle,"arabicDoubleBytePlain",EnumField,Great,false
powerpoint,PowerPoint.BulletStyle,"arabicNumeralParenthesesBoth",EnumField,Great,false
powerpoint,PowerPoint.BulletStyle,"arabicNumeralParenthesisRight",EnumField,Great,false
powerpoint,PowerPoint.BulletStyle,"arabicNumeralPeriod",EnumField,Great,false
powerpoint,PowerPoint.BulletStyle,"arabicNumeralPlain",EnumField,Great,false
powerpoint,PowerPoint.BulletStyle,"circleNumberDoubleBytePlain",EnumField,Great,false
powerpoint,PowerPoint.BulletStyle,"circleNumberWideDoubleByteBlackPlain",EnumField,Great,false
powerpoint,PowerPoint.BulletStyle,"circleNumberWideDoubleByteWhitePlain",EnumField,Great,false
powerpoint,PowerPoint.BulletStyle,"hebrewAlphabetDash",EnumField,Great,false
powerpoint,PowerPoint.BulletStyle,"hindiAlphabet1Period",EnumField,Great,false
powerpoint,PowerPoint.BulletStyle,"hindiAlphabetPeriod",EnumField,Great,false
powerpoint,PowerPoint.BulletStyle,"hindiNumeralParenthesisRight",EnumField,Great,false
powerpoint,PowerPoint.BulletStyle,"hindiNumeralPeriod",EnumField,Great,false
powerpoint,PowerPoint.BulletStyle,"kanjiKoreanPeriod",EnumField,Great,false
powerpoint,PowerPoint.BulletStyle,"kanjiKoreanPlain",EnumField,Great,false
powerpoint,PowerPoint.BulletStyle,"kanjiSimplifiedChineseDoubleBytePeriod",EnumField,Great,false
powerpoint,PowerPoint.BulletStyle,"romanLowercaseParenthesesBoth",EnumField,Excellent,false
powerpoint,PowerPoint.BulletStyle,"romanLowercaseParenthesisRight",EnumField,Excellent,false
powerpoint,PowerPoint.BulletStyle,"romanLowercasePeriod",EnumField,Excellent,false
powerpoint,PowerPoint.BulletStyle,"romanUppercaseParenthesesBoth",EnumField,Excellent,false
powerpoint,PowerPoint.BulletStyle,"romanUppercaseParenthesisRight",EnumField,Excellent,false
powerpoint,PowerPoint.BulletStyle,"romanUppercasePeriod",EnumField,Excellent,false
powerpoint,PowerPoint.BulletStyle,"simplifiedChinesePeriod",EnumField,Great,false
powerpoint,PowerPoint.BulletStyle,"simplifiedChinesePlain",EnumField,Great,false
powerpoint,PowerPoint.BulletStyle,"thaiAlphabetParenthesesBoth",EnumField,Great,false
powerpoint,PowerPoint.BulletStyle,"thaiAlphabetParenthesisRight",EnumField,Great,false
powerpoint,PowerPoint.BulletStyle,"thaiAlphabetPeriod",EnumField,Great,false
powerpoint,PowerPoint.BulletStyle,"thaiNumeralParenthesesBoth",EnumField,Great,false
powerpoint,PowerPoint.BulletStyle,"thaiNumeralParenthesisRight",EnumField,Great,false
powerpoint,PowerPoint.BulletStyle,"thaiNumeralPeriod",EnumField,Great,false
powerpoint,PowerPoint.BulletStyle,"traditionalChinesePeriod",EnumField,Great,false
powerpoint,PowerPoint.BulletStyle,"traditionalChinesePlain",EnumField,Great,false
powerpoint,PowerPoint.BulletStyle,"unsupported",EnumField,Great,false
powerpoint,PowerPoint.BulletType,N/A,Enum,Good,false
powerpoint,PowerPoint.BulletType,"none",EnumField,Great,false
powerpoint,PowerPoint.BulletType,"numbered",EnumField,Great,false
powerpoint,PowerPoint.BulletType,"unnumbered",EnumField,Great,false
powerpoint,PowerPoint.BulletType,"unsupported",EnumField,Great,false
powerpoint,PowerPoint.ConnectorType,N/A,Enum,Good,false
powerpoint,PowerPoint.ConnectorType,"curve",EnumField,Great,false
powerpoint,PowerPoint.ConnectorType,"elbow",EnumField,Great,false
powerpoint,PowerPoint.ConnectorType,"straight",EnumField,Great,false
powerpoint,PowerPoint.CustomProperty,N/A,Class,Poor,false
powerpoint,PowerPoint.CustomProperty,"context",Property,Excellent,false
powerpoint,PowerPoint.CustomProperty,"key",Property,Great,false
powerpoint,PowerPoint.CustomProperty,"type",Property,Great,false
powerpoint,PowerPoint.CustomProperty,"value",Property,Excellent,false
powerpoint,PowerPoint.CustomProperty,"delete()",Method,Poor,false
powerpoint,PowerPoint.CustomProperty,"load(options)",Method,Great,false
powerpoint,PowerPoint.CustomProperty,"load(propertyNames)",Method,Great,false
powerpoint,PowerPoint.CustomProperty,"load(propertyNamesAndPaths)",Method,Great,false
powerpoint,PowerPoint.CustomProperty,"toJSON()",Method,Excellent,false
powerpoint,PowerPoint.CustomPropertyCollection,N/A,Class,Fine,false
powerpoint,PowerPoint.CustomPropertyCollection,"context",Property,Excellent,false
powerpoint,PowerPoint.CustomPropertyCollection,"items",Property,Great,false
powerpoint,PowerPoint.CustomPropertyCollection,"add(key, value)",Method,Good,false
powerpoint,PowerPoint.CustomPropertyCollection,"deleteAll()",Method,Fine,false
powerpoint,PowerPoint.CustomPropertyCollection,"getCount()",Method,Fine,false
powerpoint,PowerPoint.CustomPropertyCollection,"getItem(key)",Method,Fine,false
powerpoint,PowerPoint.CustomPropertyCollection,"getItemAt(index)",Method,Excellent,false
powerpoint,PowerPoint.CustomPropertyCollection,"getItemOrNullObject(key)",Method,Excellent,false
powerpoint,PowerPoint.CustomPropertyCollection,"load(options)",Method,Great,false
powerpoint,PowerPoint.CustomPropertyCollection,"load(propertyNames)",Method,Great,false
powerpoint,PowerPoint.CustomPropertyCollection,"load(propertyNamesAndPaths)",Method,Great,false
powerpoint,PowerPoint.CustomPropertyCollection,"toJSON()",Method,Excellent,false
powerpoint,PowerPoint.CustomXmlPart,N/A,Class,Fine,false
powerpoint,PowerPoint.CustomXmlPart,"context",Property,Excellent,false
powerpoint,PowerPoint.CustomXmlPart,"id",Property,Good,false
powerpoint,PowerPoint.CustomXmlPart,"namespaceUri",Property,Great,false
powerpoint,PowerPoint.CustomXmlPart,"delete()",Method,Poor,false
powerpoint,PowerPoint.CustomXmlPart,"getXml()",Method,Fine,false
powerpoint,PowerPoint.CustomXmlPart,"load(options)",Method,Great,false
powerpoint,PowerPoint.CustomXmlPart,"load(propertyNames)",Method,Great,false
powerpoint,PowerPoint.CustomXmlPart,"load(propertyNamesAndPaths)",Method,Great,false
powerpoint,PowerPoint.CustomXmlPart,"setXml(xml)",Method,Fine,false
powerpoint,PowerPoint.CustomXmlPart,"toJSON()",Method,Excellent,false
powerpoint,PowerPoint.CustomXmlPartCollection,N/A,Class,Fine,false
powerpoint,PowerPoint.CustomXmlPartCollection,"context",Property,Excellent,false
powerpoint,PowerPoint.CustomXmlPartCollection,"items",Property,Great,false
powerpoint,PowerPoint.CustomXmlPartCollection,"add(xml)",Method,Fine,false
powerpoint,PowerPoint.CustomXmlPartCollection,"getByNamespace(namespaceUri)",Method,Fine,false
powerpoint,PowerPoint.CustomXmlPartCollection,"getCount()",Method,Fine,false
powerpoint,PowerPoint.CustomXmlPartCollection,"getItem(id)",Method,Fine,false
powerpoint,PowerPoint.CustomXmlPartCollection,"getItemAt(index)",Method,Excellent,false
powerpoint,PowerPoint.CustomXmlPartCollection,"getItemOrNullObject(id)",Method,Excellent,false
powerpoint,PowerPoint.CustomXmlPartCollection,"load(options)",Method,Great,false
powerpoint,PowerPoint.CustomXmlPartCollection,"load(propertyNames)",Method,Great,false
powerpoint,PowerPoint.CustomXmlPartCollection,"load(propertyNamesAndPaths)",Method,Great,false
powerpoint,PowerPoint.CustomXmlPartCollection,"toJSON()",Method,Excellent,false
powerpoint,PowerPoint.CustomXmlPartScopedCollection,N/A,Class,Good,false
powerpoint,PowerPoint.CustomXmlPartScopedCollection,"context",Property,Excellent,false
powerpoint,PowerPoint.CustomXmlPartScopedCollection,"items",Property,Great,false
powerpoint,PowerPoint.CustomXmlPartScopedCollection,"getCount()",Method,Fine,false
powerpoint,PowerPoint.CustomXmlPartScopedCollection,"getItem(id)",Method,Fine,false
powerpoint,PowerPoint.CustomXmlPartScopedCollection,"getItemAt(index)",Method,Excellent,false
powerpoint,PowerPoint.CustomXmlPartScopedCollection,"getItemOrNullObject(id)",Method,Excellent,false
powerpoint,PowerPoint.CustomXmlPartScopedCollection,"getOnlyItem()",Method,Excellent,false
powerpoint,PowerPoint.CustomXmlPartScopedCollection,"getOnlyItemOrNullObject()",Method,Great,false
powerpoint,PowerPoint.CustomXmlPartScopedCollection,"load(options)",Method,Great,false
powerpoint,PowerPoint.CustomXmlPartScopedCollection,"load(propertyNames)",Method,Great,false
powerpoint,PowerPoint.CustomXmlPartScopedCollection,"load(propertyNamesAndPaths)",Method,Great,false
powerpoint,PowerPoint.CustomXmlPartScopedCollection,"toJSON()",Method,Excellent,false
powerpoint,PowerPoint.DocumentProperties,N/A,Class,Fine,false
powerpoint,PowerPoint.DocumentProperties,"author",Property,Good,false
powerpoint,PowerPoint.DocumentProperties,"category",Property,Good,false
powerpoint,PowerPoint.DocumentProperties,"comments",Property,Excellent,false
powerpoint,PowerPoint.DocumentProperties,"company",Property,Good,false
powerpoint,PowerPoint.DocumentProperties,"context",Property,Excellent,false
powerpoint,PowerPoint.DocumentProperties,"creationDate",Property,Good,false
powerpoint,PowerPoint.DocumentProperties,"customProperties",Property,Great,false
powerpoint,PowerPoint.DocumentProperties,"keywords",Property,Good,false
powerpoint,PowerPoint.DocumentProperties,"lastAuthor",Property,Good,false
powerpoint,PowerPoint.DocumentProperties,"manager",Property,Good,false
powerpoint,PowerPoint.DocumentProperties,"revisionNumber",Property,Great,false
powerpoint,PowerPoint.DocumentProperties,"subject",Property,Good,false
powerpoint,PowerPoint.DocumentProperties,"title",Property,Good,false
powerpoint,PowerPoint.DocumentProperties,"load(options)",Method,Great,false
powerpoint,PowerPoint.DocumentProperties,"load(propertyNames)",Method,Great,false
powerpoint,PowerPoint.DocumentProperties,"load(propertyNamesAndPaths)",Method,Great,false
powerpoint,PowerPoint.DocumentProperties,"toJSON()",Method,Excellent,false
powerpoint,PowerPoint.DocumentPropertyType,N/A,Enum,Good,false
powerpoint,PowerPoint.DocumentPropertyType,"boolean",EnumField,Great,false
powerpoint,PowerPoint.DocumentPropertyType,"date",EnumField,Great,false
powerpoint,PowerPoint.DocumentPropertyType,"number",EnumField,Great,false
powerpoint,PowerPoint.DocumentPropertyType,"string",EnumField,Great,false
powerpoint,PowerPoint.ErrorCodes,N/A,Enum,Missing,false
powerpoint,PowerPoint.ErrorCodes,"generalException",EnumField,Missing,false
powerpoint,PowerPoint.FillProperties,N/A,Interface,Fine,false
powerpoint,PowerPoint.FillProperties,"color",Property,Excellent,false
powerpoint,PowerPoint.FillProperties,"transparency",Property,Excellent,false
powerpoint,PowerPoint.FontProperties,N/A,Interface,Fine,false
powerpoint,PowerPoint.FontProperties,"allCaps",Property,Excellent,false
powerpoint,PowerPoint.FontProperties,"bold",Property,Good,false
powerpoint,PowerPoint.FontProperties,"color",Property,Excellent,false
powerpoint,PowerPoint.FontProperties,"doubleStrikethrough",Property,Great,false
powerpoint,PowerPoint.FontProperties,"italic",Property,Good,false
powerpoint,PowerPoint.FontProperties,"name",Property,Excellent,false
powerpoint,PowerPoint.FontProperties,"size",Property,Great,false
powerpoint,PowerPoint.FontProperties,"smallCaps",Property,Excellent,false
powerpoint,PowerPoint.FontProperties,"strikethrough",Property,Great,false
powerpoint,PowerPoint.FontProperties,"subscript",Property,Great,false
powerpoint,PowerPoint.FontProperties,"superscript",Property,Great,false
powerpoint,PowerPoint.FontProperties,"underline",Property,Excellent,false
powerpoint,PowerPoint.GeometricShapeType,N/A,Enum,Good,false
powerpoint,PowerPoint.GeometricShapeType,"accentBorderCallout1",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"accentBorderCallout2",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"accentBorderCallout3",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"accentCallout1",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"accentCallout2",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"accentCallout3",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"actionButtonBackPrevious",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"actionButtonBeginning",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"actionButtonBlank",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"actionButtonDocument",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"actionButtonEnd",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"actionButtonForwardNext",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"actionButtonHelp",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"actionButtonHome",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"actionButtonInformation",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"actionButtonMovie",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"actionButtonReturn",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"actionButtonSound",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"arc",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"bentArrow",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"bentUpArrow",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"bevel",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"blockArc",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"borderCallout1",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"borderCallout2",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"borderCallout3",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"bracePair",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"bracketPair",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"callout1",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"callout2",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"callout3",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"can",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"chartPlus",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"chartStar",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"chartX",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"chevron",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"chord",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"circularArrow",EnumField,Great,false
powerpoint,PowerPoint.GeometricShapeType,"cloud",EnumField,Great,false
