Class,Field,Type,Description Rating,Has Example?
Office.AttachmentContent,format,Method,Good,true
Office.AttachmentDetails,N/A,Class,Good,true
Office.AttachmentDetails,attachmentType,Method,Fine,false
Office.AttachmentDetails,contentType,Method,Good,false
Office.AttachmentDetails,id,Method,Good,false
Office.AttachmentDetails,isInline,Method,Fine,false
Office.AttachmentDetails,name,Method,Fine,false
Office.AttachmentDetails,size,Method,Fine,false
Office.AttachmentDetailsCompose,N/A,Class,Good,false
Office.AttachmentDetailsCompose,attachmentType,Method,Fine,false
Office.AttachmentDetailsCompose,id,Method,Fine,false
Office.AttachmentDetailsCompose,isInline,Method,Fine,false
Office.AttachmentDetailsCompose,name,Method,Fine,false
Office.AttachmentDetailsCompose,size,Method,Fine,false
Office.AttachmentDetailsCompose,url,Method,Fine,false
Office.AttachmentsChangedEventArgs,N/A,Class,Good,false
Office.AttachmentsChangedEventArgs,attachmentDetails,Method,Good,false
Office.AttachmentsChangedEventArgs,attachmentStatus,Method,Good,false
Office.AttachmentsChangedEventArgs,type,Method,Good,false
Office.Body,N/A,Class,Good,false
Office.Body,appendOnSendAsync(data,Method,Good,false
Office.Body,getAsync(coercionType,Method,Good,false
Office.Body,getTypeAsync(options,Method,Good,true
Office.Body,getTypeAsync(callback),Method,Good,false
Office.Body,prependAsync(data,Method,Good,false
Office.Body,setAsync(data,Method,Good,false
Office.Body,setSelectedDataAsync(data,Method,Good,false
Office.Body,setSignatureAsync(data,Method,Good,false
Office.Categories,N/A,Class,Good,false
Office.Categories,addAsync(categories,Method,Good,false
Office.Categories,getAsync(options,Method,Good,false
Office.Categories,getAsync(callback),Method,Good,true
Office.Categories,removeAsync(categories,Method,Good,false
Office.CategoryDetails,N/A,Class,Good,true
Office.CategoryDetails,color,Method,Poor,false
Office.CategoryDetails,displayName,Method,Good,false
Office.CoercionTypeOptions,N/A,Class,Fine,false
Office.CoercionTypeOptions,coercionType,Method,Poor,false
Office.Contact,N/A,Class,Good,true
Office.Contact,addresses,Method,Good,false
Office.Contact,businessName,Method,Good,false
Office.Contact,emailAddresses,Method,Good,false
Office.Contact,personName,Method,Good,false
Office.Contact,phoneNumbers,Method,Good,false
Office.Contact,urls,Method,Good,false
Office.CustomProperties,N/A,Class,Good,false
Office.CustomProperties,get(name),Method,Good,true
Office.CustomProperties,getAll(),Method,Good,false
Office.CustomProperties,remove(name),Method,Good,true
Office.CustomProperties,saveAsync(callback,Method,Good,true
Office.CustomProperties,saveAsync(asyncContext),Method,Good,false
Office.CustomProperties,set(name,Method,Good,true
Office.DelayDeliveryTime,N/A,Class,Good,true
Office.DelayDeliveryTime,getAsync(options,Method,Good,false
Office.DelayDeliveryTime,getAsync(callback),Method,Good,false
Office.DelayDeliveryTime,setAsync(datetime,Method,Good,false
Office.Diagnostics,N/A,Class,Good,false
Office.Diagnostics,hostName,Method,Good,false
Office.Diagnostics,hostVersion,Method,Good,false
Office.Diagnostics,OWAView,Method,Good,false
Office.EmailAddressDetails,N/A,Class,Good,false
Office.EmailAddressDetails,appointmentResponse,Method,Good,true
Office.EmailAddressDetails,displayName,Method,Fine,true
Office.EmailAddressDetails,emailAddress,Method,Poor,true
Office.EmailAddressDetails,recipientType,Method,Fine,true
Office.EmailUser,N/A,Class,Good,true
Office.EmailUser,displayName,Method,Fine,false
Office.EmailUser,emailAddress,Method,Poor,false
Office.EnhancedLocation,N/A,Class,Good,false
Office.EnhancedLocation,addAsync(locationIdentifiers,Method,Good,false
Office.EnhancedLocation,getAsync(options,Method,Good,true
Office.EnhancedLocation,getAsync(callback),Method,Good,false
Office.EnhancedLocation,removeAsync(locationIdentifiers,Method,Good,false
Office.EnhancedLocationsChangedEventArgs,N/A,Class,Good,false
Office.EnhancedLocationsChangedEventArgs,enhancedLocations,Method,Good,false
Office.EnhancedLocationsChangedEventArgs,type,Method,Good,false
Office.Entities,N/A,Class,Good,false
Office.Entities,addresses,Method,Fine,true
Office.Entities,contacts,Method,Fine,true
Office.Entities,emailAddresses,Method,Fine,true
Office.Entities,meetingSuggestions,Method,Fine,true
Office.Entities,phoneNumbers,Method,Fine,true
Office.Entities,taskSuggestions,Method,Fine,true
Office.Entities,urls,Method,Fine,true
Office.From,N/A,Class,Good,false
Office.From,getAsync(options,Method,Good,true
Office.From,getAsync(callback),Method,Good,false
Office.InfobarClickedEventArgs,N/A,Class,Good,false
Office.InfobarClickedEventArgs,infobarDetails,Method,Good,false
Office.InfobarClickedEventArgs,type,Method,Good,false
Office.InfobarDetails,N/A,Class,Good,false
Office.InfobarDetails,actionType,Method,Good,false
Office.InfobarDetails,infobarType,Method,Good,false
Office.InternetHeaders,N/A,Class,Good,false
Office.InternetHeaders,getAsync(names,Method,Good,false
Office.InternetHeaders,removeAsync(names,Method,Good,false
Office.InternetHeaders,setAsync(headers,Method,Good,false
Office.IsAllDayEvent,N/A,Class,Good,false
Office.IsAllDayEvent,getAsync(options,Method,Good,false
Office.IsAllDayEvent,getAsync(callback),Method,Good,true
Office.IsAllDayEvent,setAsync(isAllDayEvent,Method,Good,false
Office.Item,N/A,Class,Good,false
Office.ItemCompose,N/A,Class,Good,false
Office.ItemRead,N/A,Class,Good,false
Office.LocalClientTime,N/A,Class,Good,false
Office.LocalClientTime,date,Method,Fine,false
Office.LocalClientTime,hours,Method,Fine,false
Office.LocalClientTime,milliseconds,Method,Poor,false
Office.LocalClientTime,minutes,Method,Poor,false
Office.LocalClientTime,month,Method,Fine,false
Office.LocalClientTime,seconds,Method,Poor,false
Office.LocalClientTime,timezoneOffset,Method,Fine,false
Office.LocalClientTime,year,Method,Poor,false
Office.Location,N/A,Class,Good,false
Office.Location,getAsync(options,Method,Good,true
Office.Location,getAsync(callback),Method,Good,true
Office.Location,setAsync(location,Method,Good,false
Office.LocationDetails,N/A,Class,Good,true
Office.LocationDetails,displayName,Method,Poor,false
Office.LocationDetails,emailAddress,Method,Fine,false
Office.LocationDetails,locationIdentifier,Method,Poor,false
Office.LocationIdentifier,N/A,Class,Good,true
Office.LocationIdentifier,id,Method,Fine,false
Office.LocationIdentifier,type,Method,Poor,false
Office.Mailbox,N/A,Class,Good,false
Office.Mailbox,diagnostics,Method,Good,false
Office.Mailbox,ewsUrl,Method,Good,false
Office.Mailbox,item,Method,Good,false
Office.Mailbox,masterCategories,Method,Good,false
Office.Mailbox,restUrl,Method,Good,false
Office.Mailbox,userProfile,Method,Good,false
Office.Mailbox,addHandlerAsync(eventType,Method,Good,false
Office.Mailbox,convertToEwsId(itemId,Method,Good,true
Office.Mailbox,convertToLocalClientTime(timeValue),Method,Good,false
Office.Mailbox,convertToRestId(itemId,Method,Good,true
Office.Mailbox,convertToUtcClientTime(input),Method,Good,true
Office.Mailbox,displayAppointmentForm(itemId),Method,Good,true
Office.Mailbox,displayAppointmentFormAsync(itemId,Method,Good,false
Office.Mailbox,displayMessageForm(itemId),Method,Good,true
Office.Mailbox,displayMessageFormAsync(itemId,Method,Good,false
Office.Mailbox,displayNewAppointmentForm(parameters),Method,Good,true
Office.Mailbox,displayNewAppointmentFormAsync(parameters,Method,Good,false
Office.Mailbox,displayNewMessageForm(parameters),Method,Good,true
Office.Mailbox,displayNewMessageFormAsync(parameters,Method,Good,false
Office.Mailbox,getCallbackTokenAsync(options,Method,Good,true
Office.Mailbox,getCallbackTokenAsync(callback,Method,Good,true
Office.Mailbox,getUserIdentityTokenAsync(callback,Method,Good,true
Office.Mailbox,makeEwsRequestAsync(data,Method,Good,true
Office.Mailbox,removeHandlerAsync(eventType,Method,Good,false
Office.MailboxEnums.ActionType,N/A,Class,Good,false
Office.MailboxEnums.ActionType,ShowTaskPane,EnumField,Poor,false
Office.MailboxEnums.AppointmentSensitivityType,N/A,Class,Good,false
Office.MailboxEnums.AppointmentSensitivityType,Confidential,EnumField,Fine,false
Office.MailboxEnums.AppointmentSensitivityType,Normal,EnumField,Fine,false
Office.MailboxEnums.AppointmentSensitivityType,Personal,EnumField,Fine,false
Office.MailboxEnums.AppointmentSensitivityType,Private,EnumField,Fine,false
Office.MailboxEnums.AttachmentContentFormat,N/A,Class,Good,false
Office.MailboxEnums.AttachmentContentFormat,Base64,EnumField,Fine,false
Office.MailboxEnums.AttachmentContentFormat,Eml,EnumField,Fine,false
Office.MailboxEnums.AttachmentContentFormat,ICalendar,EnumField,Fine,false
Office.MailboxEnums.AttachmentContentFormat,Url,EnumField,Fine,false
Office.MailboxEnums.AttachmentStatus,N/A,Class,Good,false
Office.MailboxEnums.AttachmentStatus,Added,EnumField,Fine,false
Office.MailboxEnums.AttachmentStatus,Removed,EnumField,Fine,false
Office.MailboxEnums.AttachmentType,N/A,Class,Good,false
Office.MailboxEnums.AttachmentType,Cloud,EnumField,Good,false
Office.MailboxEnums.AttachmentType,File,EnumField,Poor,false
Office.MailboxEnums.AttachmentType,Item,EnumField,Fine,false
Office.MailboxEnums.CategoryColor,N/A,Class,Good,false
Office.MailboxEnums.CategoryColor,None,EnumField,Fine,false
Office.MailboxEnums.CategoryColor,Preset0,EnumField,Poor,false
Office.MailboxEnums.CategoryColor,Preset1,EnumField,Poor,false
Office.MailboxEnums.CategoryColor,Preset10,EnumField,Poor,false
Office.MailboxEnums.CategoryColor,Preset11,EnumField,Poor,false
Office.MailboxEnums.CategoryColor,Preset12,EnumField,Poor,false
Office.MailboxEnums.CategoryColor,Preset13,EnumField,Poor,false
Office.MailboxEnums.CategoryColor,Preset14,EnumField,Poor,false
Office.MailboxEnums.CategoryColor,Preset15,EnumField,Poor,false
Office.MailboxEnums.CategoryColor,Preset16,EnumField,Poor,false
Office.MailboxEnums.CategoryColor,Preset17,EnumField,Poor,false
Office.MailboxEnums.CategoryColor,Preset18,EnumField,Poor,false
Office.MailboxEnums.CategoryColor,Preset19,EnumField,Poor,false
Office.MailboxEnums.CategoryColor,Preset2,EnumField,Poor,false
Office.MailboxEnums.CategoryColor,Preset20,EnumField,Poor,false
Office.MailboxEnums.CategoryColor,Preset21,EnumField,Poor,false
Office.MailboxEnums.CategoryColor,Preset22,EnumField,Poor,false
Office.MailboxEnums.CategoryColor,Preset23,EnumField,Poor,false
Office.MailboxEnums.CategoryColor,Preset24,EnumField,Poor,false
Office.MailboxEnums.CategoryColor,Preset3,EnumField,Poor,false
Office.MailboxEnums.CategoryColor,Preset4,EnumField,Poor,false
Office.MailboxEnums.CategoryColor,Preset5,EnumField,Poor,false
Office.MailboxEnums.CategoryColor,Preset6,EnumField,Poor,false
Office.MailboxEnums.CategoryColor,Preset7,EnumField,Poor,false
Office.MailboxEnums.CategoryColor,Preset8,EnumField,Poor,false
Office.MailboxEnums.CategoryColor,Preset9,EnumField,Poor,false
Office.MailboxEnums.ComposeType,N/A,Class,Good,false
Office.MailboxEnums.ComposeType,Forward,EnumField,Poor,false
Office.MailboxEnums.ComposeType,NewMail,EnumField,Poor,false
Office.MailboxEnums.ComposeType,Reply,EnumField,Poor,false
Office.MailboxEnums.Days,N/A,Class,Good,false
Office.MailboxEnums.Days,Day,EnumField,Poor,false
Office.MailboxEnums.Days,Fri,EnumField,Poor,false
Office.MailboxEnums.Days,Mon,EnumField,Poor,false
Office.MailboxEnums.Days,Sat,EnumField,Poor,false
Office.MailboxEnums.Days,Sun,EnumField,Poor,false
Office.MailboxEnums.Days,Thu,EnumField,Poor,false
Office.MailboxEnums.Days,Tue,EnumField,Poor,false
Office.MailboxEnums.Days,Wed,EnumField,Poor,false
Office.MailboxEnums.Days,Weekday,EnumField,Fine,false
Office.MailboxEnums.Days,WeekendDay,EnumField,Poor,false
Office.MailboxEnums.DelegatePermissions,N/A,Class,Good,false
Office.MailboxEnums.DelegatePermissions,DeleteAll,EnumField,Fine,false
Office.MailboxEnums.DelegatePermissions,DeleteOwn,EnumField,Fine,false
Office.MailboxEnums.DelegatePermissions,EditAll,EnumField,Fine,false
Office.MailboxEnums.DelegatePermissions,EditOwn,EnumField,Fine,false
Office.MailboxEnums.DelegatePermissions,Read,EnumField,Fine,false
Office.MailboxEnums.DelegatePermissions,Write,EnumField,Fine,false
Office.MailboxEnums.EntityType,N/A,Class,Good,false
Office.MailboxEnums.EntityType,Address,EnumField,Fine,false
Office.MailboxEnums.EntityType,Contact,EnumField,Fine,false
Office.MailboxEnums.EntityType,EmailAddress,EnumField,Fine,false
Office.MailboxEnums.EntityType,MeetingSuggestion,EnumField,Fine,false
Office.MailboxEnums.EntityType,PhoneNumber,EnumField,Fine,false
Office.MailboxEnums.EntityType,TaskSuggestion,EnumField,Fine,false
Office.MailboxEnums.EntityType,Url,EnumField,Fine,false
Office.MailboxEnums.InfobarActionType,N/A,Class,Good,false
Office.MailboxEnums.InfobarActionType,Dismiss,EnumField,Fine,false
Office.MailboxEnums.InfobarType,N/A,Class,Good,false
Office.MailboxEnums.InfobarType,Error,EnumField,Fine,false
Office.MailboxEnums.InfobarType,Informational,EnumField,Fine,false
Office.MailboxEnums.InfobarType,Insight,EnumField,Fine,false
Office.MailboxEnums.InfobarType,ProgressIndicator,EnumField,Fine,false
Office.MailboxEnums.ItemNotificationMessageType,N/A,Class,Good,false
Office.MailboxEnums.ItemNotificationMessageType,ErrorMessage,EnumField,Fine,false
Office.MailboxEnums.ItemNotificationMessageType,InformationalMessage,EnumField,Fine,false
Office.MailboxEnums.ItemNotificationMessageType,InsightMessage,EnumField,Fine,false
Office.MailboxEnums.ItemNotificationMessageType,ProgressIndicator,EnumField,Fine,false
Office.MailboxEnums.ItemType,N/A,Class,Good,false
Office.MailboxEnums.ItemType,Appointment,EnumField,Poor,false
Office.MailboxEnums.ItemType,Message,EnumField,Fine,false
Office.MailboxEnums.LocationType,N/A,Class,Good,false
Office.MailboxEnums.LocationType,Custom,EnumField,Poor,false
Office.MailboxEnums.LocationType,Room,EnumField,Fine,false
Office.MailboxEnums.Month,N/A,Class,Good,false
Office.MailboxEnums.Month,Apr,EnumField,Poor,false
Office.MailboxEnums.Month,Aug,EnumField,Poor,false
Office.MailboxEnums.Month,Dec,EnumField,Poor,false
Office.MailboxEnums.Month,Feb,EnumField,Poor,false
Office.MailboxEnums.Month,Jan,EnumField,Poor,false
Office.MailboxEnums.Month,Jul,EnumField,Poor,false
Office.MailboxEnums.Month,Jun,EnumField,Poor,false
Office.MailboxEnums.Month,Mar,EnumField,Poor,false
Office.MailboxEnums.Month,May,EnumField,Poor,false
Office.MailboxEnums.Month,Nov,EnumField,Poor,false
Office.MailboxEnums.Month,Oct,EnumField,Poor,false
Office.MailboxEnums.Month,Sep,EnumField,Poor,false
Office.MailboxEnums.OWAView,N/A,Class,Fine,false
Office.MailboxEnums.OWAView,OneColumn,EnumField,Good,false
Office.MailboxEnums.OWAView,ThreeColumns,EnumField,Good,false
Office.MailboxEnums.OWAView,TwoColumns,EnumField,Good,false
Office.MailboxEnums.RecipientType,N/A,Class,Good,false
Office.MailboxEnums.RecipientType,DistributionList,EnumField,Fine,false
Office.MailboxEnums.RecipientType,ExternalUser,EnumField,Fine,false
Office.MailboxEnums.RecipientType,Other,EnumField,Fine,false
Office.MailboxEnums.RecipientType,User,EnumField,Fine,false
Office.MailboxEnums.RecurrenceTimeZone,N/A,Class,Good,false
Office.MailboxEnums.RecurrenceTimeZone,AfghanistanStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,AlaskanStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,AleutianStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,AltaiStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,ArabianStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,ArabicStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,ArabStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,ArgentinaStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,AstrakhanStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,AtlanticStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,AUSCentralStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,AusCentralW_StandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,AUSEasternStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,AzerbaijanStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,AzoresStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,BahiaStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,BangladeshStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,BelarusStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,BougainvilleStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,CanadaCentralStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,CapeVerdeStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,CaucasusStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,CenAustraliaStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,CentralAmericaStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,CentralAsiaStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,CentralBrazilianStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,CentralEuropeanStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,CentralEuropeStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,CentralPacificStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,CentralStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,CentralStandardTime_Mexico,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,ChathamIslandsStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,ChinaStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,CubaStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,DatelineStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,E_AfricaStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,E_AustraliaStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,E_EuropeStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,E_SouthAmericaStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,EasterIslandStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,EasternStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,EasternStandardTime_Mexico,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,EgyptStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,EkaterinburgStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,FijiStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,FLEStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,GeorgianStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,GMTStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,GreenlandStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,GreenwichStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,GTBStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,HaitiStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,HawaiianStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,IndiaStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,IranStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,IsraelStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,JordanStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,KaliningradStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,KamchatkaStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,KoreaStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,LibyaStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,LineIslandsStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,LordHoweStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,MagadanStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,MagallanesStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,MarquesasStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,MauritiusStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,MidAtlanticStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,MiddleEastStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,MontevideoStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,MoroccoStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,MountainStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,MountainStandardTime_Mexico,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,MyanmarStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,N_CentralAsiaStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,NamibiaStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,NepalStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,NewfoundlandStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,NewZealandStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,NorfolkStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,NorthAsiaEastStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,NorthAsiaStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,NorthKoreaStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,OmskStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,PacificSAStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,PacificStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,PacificStandardTimeMexico,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,PakistanStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,ParaguayStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,RomanceStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,RussianStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,RussiaTimeZone10,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,RussiaTimeZone11,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,RussiaTimeZone3,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,SAEasternStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,SaintPierreStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,SakhalinStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,SamoaStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,SAPacificStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,SaratovStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,SAWesternStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,SEAsiaStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,SingaporeStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,SouthAfricaStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,SriLankaStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,SudanStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,SyriaStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,TaipeiStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,TasmaniaStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,TocantinsStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,TokyoStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,TomskStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,TongaStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,TransbaikalStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,TurkeyStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,TurksAndCaicosStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,UlaanbaatarStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,USEasternStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,USMountainStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,UTC,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,UTCMINUS02,EnumField,Fine,false
Office.MailboxEnums.RecurrenceTimeZone,UTCMINUS08,EnumField,Fine,false
Office.MailboxEnums.RecurrenceTimeZone,UTCMINUS09,EnumField,Fine,false
Office.MailboxEnums.RecurrenceTimeZone,UTCMINUS11,EnumField,Fine,false
Office.MailboxEnums.RecurrenceTimeZone,UTCPLUS12,EnumField,Fine,false
Office.MailboxEnums.RecurrenceTimeZone,UTCPLUS13,EnumField,Fine,false
Office.MailboxEnums.RecurrenceTimeZone,VenezuelaStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,VladivostokStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,W_AustraliaStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,W_CentralAfricaStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,W_EuropeStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,W_MongoliaStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,WestAsiaStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,WestBankStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,WestPacificStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceTimeZone,YakutskStandardTime,EnumField,Poor,false
Office.MailboxEnums.RecurrenceType,N/A,Class,Good,false
Office.MailboxEnums.RecurrenceType,Daily,EnumField,Poor,false
Office.MailboxEnums.RecurrenceType,Monthly,EnumField,Poor,false
Office.MailboxEnums.RecurrenceType,Weekday,EnumField,Poor,false
Office.MailboxEnums.RecurrenceType,Weekly,EnumField,Poor,false
Office.MailboxEnums.RecurrenceType,Yearly,EnumField,Poor,false
Office.MailboxEnums.ResponseType,N/A,Class,Good,false
